nr_cnpj_entidade,sg_uf,no_ente,dt_mes_bimestre,dt_ano,no_segmento,no_tipo_ativo,pc_cmn,id_ativo,no_fundo,qt_rpps,vl_atual_ativo,vl_total_atual,pc_rpps,vl_patrimonio,pc_patrimonio
29131075000193,RJ,Maricá,2,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,07882792000114,BB  ACOES  SELECAO FATORIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1075084.0379293700,2.5030645300,2691004.72,0.61,880220434.69,0.31
29131075000193,RJ,Maricá,2,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,29258294000138,BB  ACOES  VALOR FUNDO  DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,5166351.1565773520,1.4756334100,7623640.37,1.74,632075707.68,1.21
29131075000193,RJ,Maricá,4,2025,Renda Variável,Fundo/Classe de Investimento em BDR-Ações - art. 8º  III,30,17502937000168,FUNDO DE INVESTIMENTO EM ACOES CAIXA INSTITUCIONAL BDR NIVEL I,324783.9374855880,8.7040027600,2826920.29,0.61,2231185446.50,0.13
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,1663814.2962621200,8.1257204490,13519689.85,2.93,2958723811.69,0.46
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,49368.8182310000,7.7796540190,384072.33,0.09,3269210872.49,0.01
29131075000193,RJ,Maricá,2,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,24571992000175,ITAU ACOES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,89035.2429577640,24.2016470000,2154799.52,0.49,1125842056.52,0.19
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,928992.9631139400,4.5015030000,4181864.61,0.93,2336633554.24,0.18
29131075000193,RJ,Maricá,2,2025,Disponibilidades Financeiras,,,2280/688105-x,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10577519000190,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1+ TITULOS PÚBLICOS RENDA FIXA LONGO PRAZO,0.0008667090,2.5494560000,0.0,0.00,2662649198.69,0.00
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3060041.2750310000,3.1610330000,9672891.45,1.88,4686070040.55,0.21
29131075000193,RJ,Maricá,5,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,03737188000143,FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO,261535.6822700000,10.7252680000,2805040.28,0.58,329046741.38,0.85
29131075000193,RJ,Maricá,2,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1691.0233180000,4.4904010000,7593.37,0.00,5990578271.77,0.00
29131075000193,RJ,Maricá,6,2025,Renda Variável,Fundo/Classe de Investimento em BDR-Ações - art. 8º  III,30,17502937000168,FUNDO DE INVESTIMENTO EM ACOES CAIXA INSTITUCIONAL BDR NIVEL I,324783.9374855880,9.4891560000,3081925.45,0.60,2293022777.73,0.13
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1691.0233180000,4.6211880000,7814.54,0.00,5955272309.13,0.00
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Ativos de Renda Fixa Emitidos por Instituições Financeiras - Art. 7º  IV,20,,etra Financeira Santander,1.0000000000,22393836.4300000000,22393836.43,5.25,0.00,0.00
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,0.0004323710,7.9611891220,0.0,0.00,2993964522.88,0.00
29131075000193,RJ,Maricá,6,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,14213331000114,BB DIVIDENDOS MIDCAPS FIC ACOES,3034636.3888407710,3.0517500000,9260951.6,1.80,793463608.81,1.17
29131075000193,RJ,Maricá,2,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,03737188000143,FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO,261535.6822700000,10.1898980000,2665021.93,0.61,365660862.85,0.73
29131075000193,RJ,Maricá,1,2025,Disponibilidades Financeiras,,,2280/688105-x,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Ativos de Renda Fixa Emitidos por Instituições Financeiras - Art. 7º  IV,20,,etra Financeira Santander,1.0000000000,23138515.0600000000,23138515.06,5.01,0.00,0.00
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,23215097000155,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA BRASIL GESTAO ESTRATEGICA RENDA FIXA,11912780.4885030500,2.1332690000,25413165.32,5.28,3318084913.22,0.77
29131075000193,RJ,Maricá,6,2025,Disponibilidades Financeiras,,,2280/32995-9,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,3,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,03737188000143,FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO,261535.6822700000,10.4113370000,2722936.13,0.61,346996634.07,0.78
29131075000193,RJ,Maricá,4,2025,Disponibilidades Financeiras,,,2280/32995-9,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,03543447000103,BB PREVIDENCIARIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1302284.5324787960,28.7886095370,37490960.91,8.38,4015056024.79,0.93
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,13322205000135,BB PREVIDENCIARIO RENDA FIXA IDKA 2 TITULOS PUBLICOS FUNDO DE INVESTIMENTO,15665070.5196953330,4.1376890000,64817189.97,12.63,4353531876.92,1.49
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.3990990000,4520.35,0.00,2565232120.66,0.00
29131075000193,RJ,Maricá,1,2025,Disponibilidades Financeiras,,,8906/31126-4,341 - Itaú Unibanco S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,2,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.4205860000,4542.43,0.00,2366557811.48,0.00
29131075000193,RJ,Maricá,6,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,24571992000175,ITAU ACOES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,89035.2429577640,26.5973880000,2368104.9,0.46,1166977330.98,0.20
29131075000193,RJ,Maricá,1,2025,Disponibilidades Financeiras,,,4439/450000045,33 - Banco Santander (Brasil) S.A.,1.0000000000,62777.3300000000,62777.33,0.01,,
29131075000193,RJ,Maricá,5,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,10418362000150,BB PREVIDENCIARIO MULTIMERCADO FUNDO DE INVESTIMENTO LONGO PRAZO,743077.2022400000,4.2730942760,3175238.94,0.66,283187478.07,1.12
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1691.0233180000,4.5143350000,7633.85,0.00,5870522862.02,0.00
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,63044.7556730000,3.9146520000,246798.28,0.05,8668126500.91,0.00
29131075000193,RJ,Maricá,5,2025,Renda Variável,Fundo/Classe de Investimento em BDR-Ações - art. 8º  III,30,17502937000168,FUNDO DE INVESTIMENTO EM ACOES CAIXA INSTITUCIONAL BDR NIVEL I,324783.9374855880,9.3512256800,3037127.9,0.63,2322561243.11,0.13
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,13322205000135,BB PREVIDENCIARIO RENDA FIXA IDKA 2 TITULOS PUBLICOS FUNDO DE INVESTIMENTO,15665070.5196953330,4.0336317620,63187126.0,14.12,4421688635.16,1.43
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3625465.7156140000,3.0128768080,10923081.57,2.56,4468412591.20,0.24
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,07861554000122,BB PREVIDENCIARIO RENDA FIXA IMA-B FUNDO DE INVESTIMENTO,1468350.1522597210,6.8933520540,10121854.54,2.37,549124034.85,1.84
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,63044.7556730000,3.8258100000,241197.26,0.05,8290702713.41,0.00
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,928992.9631139400,4.6718250000,4340092.55,0.90,2354627354.78,0.18
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3788021.3057320000,3.0669182790,11617551.78,2.60,4878410152.56,0.24
29131075000193,RJ,Maricá,4,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,14213331000114,BB DIVIDENDOS MIDCAPS FIC ACOES,3034636.3888407710,2.8864229190,8759244.02,1.90,746962854.63,1.17
29131075000193,RJ,Maricá,4,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,24571992000175,ITAU ACOES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,89035.2429577640,26.1349240000,2326929.31,0.50,1185909733.35,0.20
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,03543447000103,BB PREVIDENCIARIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,301688.8211157720,28.4560908450,8584884.5,2.01,4149106442.53,0.21
29131075000193,RJ,Maricá,5,2025,Disponibilidades Financeiras,,,2280/32995-9,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1419857.2437300000,4.4620160000,6335425.74,1.49,6117661899.67,0.10
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,4840488.7276270000,3.0965138300,14988640.29,3.24,4911669179.07,0.31
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,03543447000103,BB PREVIDENCIARIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1302284.5324787960,29.4796289150,38390864.76,7.97,4008316694.85,0.96
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,5344552.6582769350,8.3679720000,44723067.0,8.71,2529655854.49,1.77
29131075000193,RJ,Maricá,2,2025,Disponibilidades Financeiras,,,4439/450000045,33 - Banco Santander (Brasil) S.A.,1.0000000000,81026.7400000000,81026.74,0.02,,
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,3017097.5627693940,3.9552030000,11933233.33,2.33,8802049921.20,0.14
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,16396545.6755801754,1.5201580010,24925340.1,5.39,4791841508.63,0.52
29131075000193,RJ,Maricá,3,2025,Disponibilidades Financeiras,,,1244/90-5,104 - Caixa Econômica Federal,1.0000000000,7818.1400000000,7818.14,0.00,,
29131075000193,RJ,Maricá,5,2025,Disponibilidades Financeiras,,,4439/450000045,33 - Banco Santander (Brasil) S.A.,1.0000000000,41040.9100000000,41040.91,0.01,,
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,3017097.5627693940,3.8258100000,11542842.03,2.58,8290702713.41,0.14
29131075000193,RJ,Maricá,1,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,29258294000138,BB  ACOES  VALOR FUNDO  DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,5166351.1565773520,1.5534038110,8025429.58,1.88,673880668.90,1.19
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,63990.4730470000,4.7316280000,302779.11,0.06,2338500539.12,0.01
29131075000193,RJ,Maricá,6,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,10418362000150,BB PREVIDENCIARIO MULTIMERCADO FUNDO DE INVESTIMENTO LONGO PRAZO,743077.2022400000,4.3339298530,3220444.47,0.63,267618027.98,1.20
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,24458969.2170160000,3.0669182790,75013659.78,16.76,4878410152.56,1.54
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,3017097.5627693940,3.7516610000,11319127.26,2.65,8080611281.78,0.14
29131075000193,RJ,Maricá,2,2025,Disponibilidades Financeiras,,,2280/32995-9,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,63044.7556730000,3.8734440000,244200.33,0.05,8410626309.55,0.00
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,928992.9631139400,4.3990990000,4086732.02,0.96,2565232120.66,0.16
29131075000193,RJ,Maricá,3,2025,Disponibilidades Financeiras,,,8906/31126-4,341 - Itaú Unibanco S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,6,2025,Disponibilidades Financeiras,,,4439/450000045,33 - Banco Santander (Brasil) S.A.,1.0000000000,41040.9100000000,41040.91,0.01,,
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,37573.7163230000,4.6410620000,174381.95,0.03,5882079728.77,0.00
29131075000193,RJ,Maricá,1,2025,Disponibilidades Financeiras,,,1244/89-1,104 - Caixa Econômica Federal,1.0000000000,4478.4500000000,4478.45,0.00,,
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,3017097.5627693940,3.9146520000,11810887.01,2.45,8668126500.91,0.14
29131075000193,RJ,Maricá,1,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,24571992000175,ITAU ACOES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,89035.2429577640,25.7607260000,2293612.5,0.54,1213670119.30,0.19
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,37573.7163230000,4.5931560000,172581.94,0.04,5901283588.37,0.00
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1419857.2437300000,4.5143350000,6409711.25,1.43,5870522862.02,0.11
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,03543447000103,BB PREVIDENCIARIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,301688.8211157720,29.2909617560,8836755.72,1.91,3983369670.53,0.22
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,26022789.4036650000,3.0965138300,80579927.28,17.44,4911669179.07,1.64
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.7316280000,4862.04,0.00,2338500539.12,0.00
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,63044.7556730000,3.7516610000,236522.55,0.06,8080611281.78,0.00
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,26252804.0779527354,1.5519620000,40743354.32,7.94,4689015290.65,0.87
29131075000193,RJ,Maricá,2,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,16396545.6755801754,1.4887373600,24410150.12,5.56,5045385520.27,0.48
29131075000193,RJ,Maricá,1,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,34660276000118,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA BRASIL ESTRATEGIA LIVRE MULTIMERCADO LONGO PRAZO,3103.8308373650,1324.8197420000,4112016.37,0.96,159141650.28,2.58
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,0.0004323710,8.2649206210,0.0,0.00,2924383209.55,0.00
29131075000193,RJ,Maricá,2,2025,Renda Fixa,Ativos de Renda Fixa Emitidos por Instituições Financeiras - Art. 7º  IV,20,,etra Financeira Santander,1.0000000000,22609023.9000000000,22609023.9,5.15,0.00,0.00
29131075000193,RJ,Maricá,1,2025,Disponibilidades Financeiras,,,1244/90-5,104 - Caixa Econômica Federal,1.0000000000,9660.4100000000,9660.41,0.00,,
29131075000193,RJ,Maricá,4,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,15154220000147,FUNDO DE INVESTIMENTO EM ACOES CAIXA SMALL CAPS ATIVO,1605361.4792442820,1.3759880000,2208958.13,0.48,493090858.79,0.45
29131075000193,RJ,Maricá,1,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,14213331000114,BB DIVIDENDOS MIDCAPS FIC ACOES,3034636.3888407710,2.6842065040,8145590.73,1.91,725734771.30,1.12
29131075000193,RJ,Maricá,6,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,08070841000187,CAIXA ALOCAÇÃO MACRO FIC MULTIMERCADO LP,618610.4912240000,4.9585660000,3067420.95,0.60,898232832.82,0.34
29131075000193,RJ,Maricá,2,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3488507.5915070000,3.0401288200,10605512.47,2.42,4711064854.90,0.23
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,03543447000103,BB PREVIDENCIARIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1302284.5324787960,29.2909617560,38145166.44,8.26,3983369670.53,0.96
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077418000149,BB PREVIDENCIARIO RENDA FIXA REFERENCIADO DI LONGO PRAZO PERFIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,15289199.2876935540,3.4336706700,52498075.16,12.31,20658129061.16,0.25
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,2900094.1748920000,3.0128768080,8737626.48,2.05,4468412591.20,0.20
29131075000193,RJ,Maricá,6,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,30036235000102,FUNDO DE INVESTIMENTO CAIXA BOLSA AMERICANA MULTIMERCADO LONGO PRAZO,1228160.9947121530,2.8924380000,3552379.53,0.69,1873444192.01,0.19
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,928992.9631139400,4.5949770000,4268701.3,0.92,2346827165.95,0.18
